,carat,cut,color,clarity,depth,table,price,x,y,z,log_price,volume
41779,0.35,2,0,6,61.5,57.0,1247,4.55,4.52,2.79,7.1284959456800365,57.37914
41780,0.57,3,4,2,61.6,58.0,1247,5.37,5.34,3.3,7.1284959456800365,94.63014
41781,0.57,2,4,2,62.1,57.0,1247,5.32,5.3,3.3,7.1284959456800365,93.0468
41782,0.54,2,0,3,61.3,57.0,1247,5.27,5.24,3.22,7.1284959456800365,88.919656
41783,0.57,3,2,3,60.4,58.0,1247,5.4,5.37,3.25,7.1284959456800365,94.2435
41784,0.54,4,4,2,61.0,57.0,1248,5.22,5.27,3.2,7.129297548929373,88.03008
41785,0.59,2,1,3,61.6,54.0,1248,5.42,5.45,3.35,7.129297548929373,98.95565
41786,0.55,2,4,2,61.5,54.0,1248,5.3,5.33,3.27,7.129297548929373,92.37423
41787,0.39,2,1,1,62.5,57.0,1248,4.7,4.74,2.95,7.129297548929373,65.72010000000002
41788,0.31,3,0,1,60.2,59.0,1248,4.42,4.39,2.65,7.129297548929373,51.42006999999999
41789,0.52,3,3,2,62.6,58.0,1249,5.13,5.1,3.2,7.130098510125578,83.7216
41790,0.41,4,1,7,61.6,60.0,1249,4.75,4.77,2.93,7.130098510125578,66.386475
41791,0.41,4,1,6,62.9,58.0,1249,4.72,4.75,2.98,7.130098510125578,66.8116
41792,0.54,1,0,3,63.2,57.0,1249,5.16,5.19,3.27,7.130098510125578,87.57190800000001
41793,0.52,3,3,2,62.7,58.0,1249,5.13,5.07,3.2,7.130098510125578,83.22912000000001
41794,0.52,3,3,2,60.6,61.0,1249,5.19,5.17,3.14,7.130098510125578,84.253422
41795,0.49,0,0,5,57.5,68.0,1249,5.18,5.11,2.96,7.130098510125578,78.350608
41796,0.5,2,1,2,60.6,57.0,1250,5.19,5.14,3.13,7.1308988302963465,83.497758
41797,0.6,4,1,3,63.2,60.0,1250,5.32,5.28,3.35,7.1308988302963465,94.10016000000002
41798,0.6,4,1,3,63.2,60.0,1250,5.32,5.28,3.35,7.1308988302963465,94.10016000000002
41799,0.4,4,1,4,62.7,55.0,1250,4.69,4.72,2.95,7.1308988302963465,65.30356
41800,0.5,4,2,2,62.8,56.0,1250,5.03,5.06,3.17,7.1308988302963465,80.682206
41801,0.5,4,2,2,62.7,59.0,1250,5.04,5.07,3.17,7.1308988302963465,81.002376
41802,0.5,4,2,2,61.2,61.0,1250,5.06,5.1,3.11,7.1308988302963465,80.25665999999998
41803,0.5,4,2,2,62.3,60.0,1250,5.07,5.11,3.17,7.1308988302963465,82.127409
41804,0.53,4,2,2,59.6,58.0,1250,5.28,5.33,3.16,7.1308988302963465,88.929984
41805,0.51,3,3,2,62.0,56.0,1250,5.14,5.12,3.18,7.1308988302963465,83.68742400000001
41806,0.5,3,2,2,62.2,59.0,1250,5.07,5.03,3.14,7.1308988302963465,80.07659400000001
41807,0.4,2,1,4,62.4,58.0,1250,4.7,4.72,2.94,7.1308988302963465,65.22096
41808,0.6,2,4,3,61.7,54.0,1250,5.44,5.48,3.37,7.1308988302963465,100.46374400000002
41809,0.52,2,2,2,61.6,57.0,1250,5.16,5.19,3.19,7.1308988302963465,85.42947600000001
41810,0.54,1,1,3,63.8,54.0,1250,5.18,5.17,3.3,7.1308988302963465,88.37598
41811,0.54,2,1,3,62.1,56.0,1250,5.22,5.18,3.23,7.1308988302963465,87.33790799999998
41812,0.54,3,1,3,61.9,58.0,1250,5.24,5.19,3.23,7.1308988302963465,87.84178800000001
41813,0.54,4,1,3,63.4,56.0,1250,5.18,5.14,3.27,7.1308988302963465,87.06440399999998
41814,0.43,2,2,7,62.2,55.0,1250,4.85,4.83,3.01,7.1308988302963465,70.51075499999999
41815,0.43,2,2,7,61.8,57.0,1250,4.85,4.83,2.99,7.1308988302963465,70.04224500000001
41816,0.43,2,2,7,61.9,56.0,1250,4.84,4.82,2.99,7.1308988302963465,69.753112
41817,0.43,3,2,7,61.6,60.0,1250,4.86,4.82,2.98,7.1308988302963465,69.80709600000002
41818,0.43,2,2,7,61.9,56.0,1250,4.87,4.82,3.0,7.1308988302963465,70.42020000000001
41819,0.6,2,3,3,59.1,56.0,1250,5.58,5.52,3.28,7.1308988302963465,101.02924799999998
41820,0.85,0,4,0,66.9,54.0,1250,5.98,5.75,3.94,7.1308988302963465,135.47690000000003
41821,0.5,2,0,3,61.0,57.0,1250,5.15,5.12,3.13,7.1308988302963465,82.53184
41822,0.5,2,0,3,62.3,54.0,1250,5.11,5.06,3.17,7.1308988302963465,81.965422
41823,0.51,3,4,2,61.6,56.0,1250,5.19,5.14,3.18,7.1308988302963465,84.83158800000001
41824,0.51,4,4,5,59.8,57.0,1251,5.22,5.25,3.13,7.131698510466912,85.77765
41825,0.48,4,2,5,61.1,58.0,1251,5.05,5.11,3.11,7.131698510466912,80.255105
41826,0.31,2,0,1,61.1,56.0,1251,4.39,4.42,2.69,7.131698510466912,52.19622199999999
41827,0.42,2,3,1,62.0,57.0,1251,4.8,4.82,2.98,7.131698510466912,68.94528
41828,0.46,2,1,5,62.1,57.0,1251,4.93,4.89,3.05,7.131698510466912,73.52848499999999
41829,0.46,2,4,5,61.5,55.0,1252,4.98,5.01,3.07,7.132497551660044,76.595886
41830,0.4,2,1,4,61.3,56.0,1252,4.76,4.8,2.93,7.132497551660044,66.94464
41831,0.32,1,0,1,57.8,56.0,1252,4.55,4.65,2.66,7.132497551660044,56.27895000000001
41832,0.62,3,3,2,59.3,58.0,1253,5.6,5.56,3.31,7.133295954896068,103.06015999999998
41833,0.56,2,4,2,60.3,58.0,1253,5.35,5.4,3.24,7.133295954896068,93.6036
41834,0.5,0,0,2,64.6,59.0,1253,4.93,4.95,3.19,7.133295954896068,77.847165
41835,0.62,3,6,5,61.2,59.0,1253,5.52,5.42,3.35,7.133295954896068,100.22664
41836,0.44,3,2,7,61.6,58.0,1253,4.89,4.85,3.0,7.133295954896068,71.14949999999999
41837,0.44,2,2,7,60.9,55.0,1253,4.96,4.92,3.01,7.133295954896068,73.45363199999998
41838,0.5,3,4,4,62.7,59.0,1253,5.03,4.98,3.14,7.133295954896068,78.655116
41839,0.59,4,4,3,61.2,60.0,1254,5.38,5.43,3.31,7.134093721192866,96.696354
41840,0.51,2,3,2,61.5,55.5,1254,5.13,5.19,3.17,7.134093721192866,84.400299
41841,0.4,1,0,4,56.3,59.0,1254,4.94,4.97,2.79,7.134093721192866,68.499522
41842,0.35,2,1,1,61.4,56.0,1254,4.56,4.53,2.79,7.134093721192866,57.632472
41843,0.35,2,1,1,62.2,56.0,1254,4.52,4.51,2.81,7.134093721192866,57.282412
41844,0.45,1,3,6,64.0,57.0,1254,4.86,4.82,3.1,7.134093721192866,72.61812000000002
41845,0.41,4,2,1,63.3,56.0,1255,4.69,4.75,2.99,7.134890851565884,66.60972500000001
41846,0.54,4,2,2,63.0,57.0,1255,5.18,5.23,3.28,7.134890851565884,88.859792
41847,0.51,1,0,2,64.0,58.0,1255,5.03,5.06,3.23,7.134890851565884,82.20931399999999
41848,0.58,2,4,2,62.2,57.0,1255,5.34,5.37,3.33,7.134890851565884,95.490414
41849,0.53,2,4,2,61.9,56.0,1255,5.17,5.23,3.22,7.134890851565884,87.06590200000001
41850,0.53,2,3,2,61.8,58.0,1255,5.16,5.19,3.2,7.134890851565884,85.69728000000002
41851,0.53,2,3,2,62.0,60.0,1255,5.18,5.2,3.22,7.134890851565884,86.73392000000001
41852,0.44,2,4,1,62.0,57.0,1255,4.87,4.91,3.02,7.134890851565884,72.213334
41853,0.39,1,0,7,63.6,60.2,1255,4.58,4.62,2.93,7.134890851565884,61.997628000000006
41854,0.61,2,1,0,63.4,57.0,1255,5.43,5.37,3.42,7.134890851565884,99.724122
41855,0.61,3,3,2,60.8,60.0,1255,5.42,5.42,3.31,7.134890851565884,97.235884
41856,0.7,1,4,0,57.4,63.0,1255,5.89,5.8,3.36,7.134890851565884,114.78432
41857,0.55,2,2,3,61.1,56.0,1256,5.29,5.32,3.24,7.135687347028144,91.182672
41858,0.46,4,1,4,62.9,52.0,1257,4.9,4.95,3.1,7.136483208590247,75.19050000000001
41859,0.59,4,5,2,61.7,55.2,1257,5.39,5.41,3.33,7.136483208590247,97.102467
41860,0.59,4,6,5,60.8,56.6,1257,5.42,5.47,3.31,7.136483208590247,98.132894
41861,0.33,2,0,6,60.5,56.0,1257,4.5,4.53,2.73,7.136483208590247,55.651050000000005
41862,0.64,2,5,3,61.2,55.0,1257,5.54,5.6,3.41,7.136483208590247,105.79184
41863,0.4,2,3,1,61.1,56.0,1257,4.76,4.79,2.92,7.136483208590247,66.577168
41864,0.4,2,3,1,61.5,57.0,1257,4.72,4.76,2.91,7.136483208590247,65.379552
41865,0.38,3,2,6,61.6,58.0,1257,4.65,4.61,2.85,7.136483208590247,61.09402500000001
41866,0.38,2,2,6,61.9,54.0,1257,4.7,4.67,2.9,7.136483208590247,63.6521
41867,0.38,3,0,7,61.9,56.0,1257,4.65,4.63,2.87,7.136483208590247,61.78966500000001
41868,0.38,2,0,7,61.5,57.0,1257,4.67,4.63,2.86,7.136483208590247,61.839206
41869,0.38,2,2,6,62.2,57.0,1257,4.68,4.64,2.9,7.136483208590247,62.97407999999999
41870,0.38,3,2,6,61.6,58.0,1257,4.66,4.63,2.86,7.136483208590247,61.706788
41871,0.38,3,2,6,59.2,58.0,1257,4.8,4.76,2.83,7.136483208590247,64.65984
41872,0.38,2,0,7,61.5,56.0,1257,4.66,4.64,2.86,7.136483208590247,61.84006399999999
41873,0.38,3,0,7,60.0,62.0,1257,4.73,4.7,2.83,7.136483208590247,62.91373000000001
41874,0.5,4,0,2,63.5,57.0,1257,5.09,5.05,3.22,7.136483208590247,82.76849
41875,0.38,2,0,7,61.3,56.0,1257,4.73,4.63,2.87,7.136483208590247,62.85271300000001
41876,0.5,0,3,4,65.7,63.0,1257,4.97,4.87,3.23,7.136483208590247,78.178597
41877,0.5,0,3,4,67.6,56.0,1257,5.02,4.89,3.35,7.136483208590247,82.23512999999998
41878,0.5,1,0,2,63.9,56.0,1257,5.02,4.93,3.18,7.136483208590247,78.700548
41879,0.57,3,2,2,61.1,60.0,1257,5.44,5.33,3.24,7.136483208590247,93.94444800000002
41880,0.46,4,2,5,59.9,55.0,1258,5.06,5.08,3.04,7.1372784372603855,78.142592
41881,0.56,1,0,3,63.2,54.0,1258,5.24,5.26,3.32,7.1372784372603855,91.507168
41882,0.57,2,5,5,61.6,54.0,1258,5.35,5.4,3.31,7.1372784372603855,95.6259
41883,0.59,2,3,3,60.6,56.0,1258,5.44,5.46,3.3,7.1372784372603855,98.01792
41884,0.54,2,5,5,61.5,55.0,1259,5.25,5.29,3.24,7.138073034044347,89.98290000000001
41885,0.54,2,5,5,61.1,55.0,1259,5.27,5.31,3.23,7.138073034044347,90.38735099999998
41886,0.5,2,1,2,62.4,56.0,1259,5.03,5.07,3.15,7.138073034044347,80.331615
41887,0.41,2,3,1,62.4,54.0,1259,4.77,4.82,2.99,7.138073034044347,68.744286
41888,0.41,2,3,1,61.6,55.0,1259,4.78,4.83,2.96,7.138073034044347,68.338704
41889,0.41,2,3,1,62.4,54.0,1259,4.76,4.79,2.98,7.138073034044347,67.945192
41890,0.41,2,3,1,61.7,56.0,1259,4.78,4.81,2.96,7.138073034044347,68.05572799999999
41891,0.41,2,3,1,61.7,56.0,1259,4.79,4.81,2.96,7.138073034044347,68.198104
41892,0.5,1,3,5,59.3,65.0,1259,5.1,5.12,3.03,7.138073034044347,79.11935999999999
41893,0.5,1,1,2,61.8,62.0,1259,5.05,5.08,3.13,7.138073034044347,80.29702
41894,0.56,4,1,3,63.5,57.0,1259,5.24,5.21,3.32,7.138073034044347,90.637328
41895,0.51,1,3,2,63.7,55.0,1259,5.1,5.07,3.24,7.138073034044347,83.77668
41896,0.55,4,2,2,62.9,58.0,1260,5.23,5.26,3.3,7.138866999945524,90.78234
41897,0.44,2,2,6,61.5,57.0,1260,4.86,4.9,3.0,7.138866999945524,71.44200000000001
41898,0.54,2,5,5,61.9,56.0,1260,5.2,5.26,3.24,7.138866999945524,88.62048
41899,0.54,2,2,2,61.5,55.0,1260,5.23,5.28,3.23,7.138866999945524,89.19451200000002
41900,0.55,2,6,5,61.7,54.0,1260,5.34,5.29,3.28,7.138866999945524,92.655408
41901,0.59,4,6,5,62.1,57.0,1261,5.34,5.39,3.33,7.13966033596492,95.846058
41902,0.52,4,2,2,60.0,58.0,1261,5.21,5.26,3.14,7.13966033596492,86.050444
41903,0.52,4,2,2,61.3,56.0,1261,5.2,5.24,3.2,7.13966033596492,87.1936
41904,0.51,4,3,2,63.1,56.0,1261,5.08,5.16,3.23,7.13966033596492,84.667344
41905,0.51,4,3,2,61.9,57.0,1261,5.09,5.15,3.17,7.13966033596492,83.096795
41906,0.51,4,3,2,59.7,58.0,1261,5.2,5.26,3.12,7.13966033596492,85.33824
41907,0.4,4,2,1,62.9,55.0,1261,4.68,4.7,2.95,7.13966033596492,64.8882
41908,0.43,2,2,6,60.3,59.0,1261,4.89,4.93,2.96,7.13966033596492,71.358792
41909,0.4,2,2,1,61.8,55.0,1261,4.74,4.8,2.95,7.13966033596492,67.1184
41910,0.47,2,1,5,61.7,56.0,1261,5.01,4.98,3.08,7.13966033596492,76.845384
41911,0.49,3,2,5,59.2,57.0,1261,5.21,5.16,3.07,7.13966033596492,82.532652
41912,0.42,4,1,7,59.4,60.0,1262,4.88,4.91,2.91,7.140453043101158,69.725928
41913,0.6,4,6,5,60.0,59.4,1262,5.47,5.51,3.29,7.140453043101158,99.159613
41914,0.5,4,4,5,62.8,58.0,1262,5.03,5.07,3.17,7.140453043101158,80.84165700000001
41915,0.58,4,4,2,62.4,55.0,1262,5.32,5.36,3.33,7.140453043101158,94.95561600000002
41916,0.52,4,5,4,61.5,56.3,1262,5.16,5.19,3.18,7.140453043101158,85.16167200000001
41917,0.57,1,0,3,63.8,57.0,1262,5.24,5.26,3.35,7.140453043101158,92.33404
41918,1.03,0,1,0,78.2,54.0,1262,5.72,5.59,4.42,7.140453043101158,141.32861599999998
41919,0.48,1,3,4,57.8,60.9,1262,5.12,5.19,2.97,7.140453043101158,78.921216
41920,0.45,1,2,4,60.1,61.8,1262,4.96,4.98,2.99,7.140453043101158,73.85539200000001
41921,0.53,2,1,3,63.0,57.0,1262,5.16,5.13,3.24,7.140453043101158,85.765392
41922,0.46,4,0,5,63.2,56.0,1262,4.92,4.89,3.1,7.140453043101158,74.58228
41923,0.5,3,1,3,60.1,60.0,1262,5.13,5.05,3.06,7.140453043101158,79.27389
41924,0.4,2,2,6,62.5,57.0,1263,4.72,4.75,2.96,7.141245122350491,66.36319999999999
41925,0.4,2,2,6,61.7,56.0,1263,4.72,4.75,2.92,7.141245122350491,65.4664
41926,0.4,3,2,6,60.8,59.0,1263,4.74,4.76,2.89,7.141245122350491,65.205336
41927,0.4,3,0,7,60.4,59.0,1263,4.76,4.77,2.88,7.141245122350491,65.390976
41928,0.4,2,2,6,61.3,56.0,1263,4.73,4.76,2.91,7.141245122350491,65.518068
41929,0.4,2,2,6,61.3,55.0,1263,4.75,4.78,2.92,7.141245122350491,66.29860000000001
41930,0.45,4,3,6,60.1,58.0,1263,4.95,4.97,2.98,7.141245122350491,73.31246999999999
41931,0.4,4,0,7,62.2,54.0,1263,4.75,4.77,2.96,7.141245122350491,67.0662
41932,0.4,2,0,7,61.9,56.0,1263,4.74,4.76,2.94,7.141245122350491,66.333456
41933,0.4,3,2,6,61.1,59.0,1263,4.75,4.78,2.91,7.141245122350491,66.07155
41934,0.4,3,0,7,60.7,60.0,1263,4.74,4.78,2.89,7.141245122350491,65.47930800000002
41935,0.4,4,2,6,61.9,57.0,1263,4.69,4.71,2.91,7.141245122350491,64.281609
41936,0.4,2,0,7,62.0,56.0,1263,4.71,4.74,2.93,7.141245122350491,65.41342200000001
41937,0.4,3,0,7,60.8,59.0,1263,4.76,4.81,2.91,7.141245122350491,66.626196
41938,0.45,3,3,6,60.8,58.0,1263,4.92,4.98,3.01,7.141245122350491,73.74981600000001
41939,0.4,2,2,6,60.7,56.0,1263,4.77,4.79,2.9,7.141245122350491,66.26007
41940,0.29,4,0,4,62.9,55.0,504,4.21,4.25,2.66,6.222576268071369,47.59405
41941,0.28,4,4,6,59.9,62.0,504,4.23,4.28,2.55,6.222576268071369,46.16622
41942,0.28,3,3,7,60.2,60.0,504,4.24,4.26,2.56,6.222576268071369,46.239744
41943,0.28,4,4,6,61.5,58.0,504,4.17,4.22,2.58,6.222576268071369,45.401292000000005
41944,0.35,3,4,2,62.4,58.0,504,4.47,4.54,2.81,6.222576268071369,57.025578
41945,0.35,4,4,2,61.3,55.0,504,4.55,4.58,2.8,6.222576268071369,58.34919999999999
41946,0.35,1,4,2,63.2,57.0,504,4.48,4.51,2.84,6.222576268071369,57.381632
41947,0.29,2,0,4,61.7,57.0,504,4.23,4.26,2.62,6.222576268071369,47.211876
41948,0.35,1,4,2,63.3,54.0,504,4.51,4.53,2.86,6.222576268071369,58.430658
41949,0.23,4,2,7,61.2,55.0,505,3.97,4.01,2.44,6.22455842927536,38.844068
41950,0.23,4,2,7,60.4,61.0,505,3.93,3.95,2.38,6.22455842927536,36.94593
41951,0.23,4,2,7,63.3,57.0,505,3.91,3.93,2.48,6.22455842927536,38.108424
41952,0.23,4,2,7,62.9,57.0,505,3.9,3.95,2.47,6.22455842927536,38.05035000000001
41953,0.23,4,1,7,61.6,61.0,505,3.92,3.97,2.43,6.22455842927536,37.816632000000006
41954,0.23,4,1,7,60.6,60.0,505,3.93,3.99,2.4,6.22455842927536,37.633680000000005
41955,0.23,4,1,7,62.6,59.0,505,3.93,3.96,2.47,6.22455842927536,38.440116
41956,0.23,4,1,7,61.2,60.0,505,3.97,4.0,2.44,6.22455842927536,38.7472
41957,0.23,4,1,7,61.9,60.0,505,3.93,3.96,2.44,6.22455842927536,37.973232
41958,0.23,4,1,7,60.8,61.0,505,3.91,3.94,2.39,6.22455842927536,36.818906000000005
41959,0.23,4,1,7,61.3,57.0,505,3.97,4.02,2.45,6.22455842927536,39.10053
41960,0.23,4,1,7,64.1,58.0,505,3.85,3.89,2.48,6.22455842927536,37.14172000000001
41961,0.23,4,1,7,61.4,62.0,505,3.9,3.95,2.41,6.22455842927536,37.126050000000006
41962,0.23,4,1,7,61.6,57.0,505,3.95,3.97,2.44,6.22455842927536,38.26286
41963,0.23,4,1,7,62.3,55.0,505,3.9,3.93,2.44,6.22455842927536,37.39788
41964,0.23,4,1,7,62.7,55.0,505,3.9,3.95,2.46,6.22455842927536,37.8963
41965,0.23,4,1,7,61.1,59.0,505,3.94,3.98,2.42,6.22455842927536,37.948504
41966,0.23,4,1,7,61.1,58.0,505,3.93,3.99,2.42,6.22455842927536,37.947294
41967,0.23,4,1,7,62.8,58.0,505,3.92,3.94,2.47,6.22455842927536,38.148656
41968,0.23,4,1,7,61.2,60.0,505,3.92,3.96,2.41,6.22455842927536,37.410912
41969,0.23,4,1,7,61.4,60.0,505,3.93,3.98,2.43,6.22455842927536,38.008602
41970,0.4,2,0,7,61.3,56.0,1263,4.75,4.78,2.92,7.141245122350491,66.29860000000001
41971,0.4,3,2,6,60.2,59.0,1263,4.74,4.76,2.86,7.141245122350491,64.528464
41972,0.4,2,0,7,62.2,55.0,1263,4.72,4.74,2.94,7.141245122350491,65.776032
41973,0.54,1,0,2,63.7,57.0,1263,5.22,5.14,3.3,7.141245122350491,88.54163999999999
41974,0.53,2,5,4,61.6,55.0,1263,5.21,5.25,3.22,7.141245122350491,88.07505
41975,0.55,3,2,3,60.6,58.0,1263,5.31,5.28,3.21,7.141245122350491,89.998128
41976,0.55,1,4,2,63.6,55.0,1263,5.23,5.18,3.31,7.141245122350491,89.672534
41977,0.55,2,2,3,62.4,56.0,1263,5.26,5.22,3.27,7.141245122350491,89.78504399999998
41978,0.55,2,2,3,62.3,57.0,1263,5.27,5.22,3.27,7.141245122350491,89.95573799999998
41979,0.55,2,2,3,61.2,56.0,1263,5.29,5.23,3.22,7.141245122350491,89.08677400000002
41980,0.51,2,0,3,61.9,56.0,1264,5.1,5.15,3.17,7.142036574706803,83.26005
41981,0.51,2,0,3,62.5,55.0,1264,5.12,5.15,3.21,7.142036574706803,84.64128000000001
41982,0.51,4,0,3,62.8,57.0,1264,5.1,5.12,3.21,7.142036574706803,83.81952
41983,0.51,2,0,3,59.8,55.0,1264,5.17,5.23,3.11,7.142036574706803,84.091601
41984,0.51,2,0,3,61.1,56.0,1264,5.16,5.18,3.16,7.142036574706803,84.463008
41985,0.51,3,0,3,62.0,58.0,1264,5.08,5.12,3.16,7.142036574706803,82.19033600000002
41986,0.43,2,3,6,60.5,57.0,1264,4.92,4.86,2.96,7.142036574706803,70.777152
41987,0.43,3,3,6,60.3,58.0,1264,4.91,4.87,2.95,7.142036574706803,70.53951500000001
41988,0.43,3,3,6,60.9,58.0,1264,4.91,4.88,2.98,7.142036574706803,71.403184
41989,0.43,2,3,6,61.4,55.0,1264,4.91,4.86,3.0,7.142036574706803,71.58780000000002
41990,0.43,3,3,6,62.3,59.0,1264,4.83,4.77,2.99,7.142036574706803,68.886909
41991,0.43,3,3,6,62.2,58.0,1264,4.83,4.78,2.99,7.142036574706803,69.031326
41992,0.43,3,3,6,62.0,59.0,1264,4.82,4.8,2.98,7.142036574706803,68.94528
41993,0.43,2,3,6,62.0,55.0,1264,4.85,4.82,3.0,7.142036574706803,70.131
41994,0.43,3,3,6,61.3,57.0,1264,4.87,4.85,2.98,7.142036574706803,70.38611
41995,0.43,2,3,6,61.5,56.0,1264,4.87,4.85,2.99,7.142036574706803,70.622305
41996,0.43,2,0,4,61.6,56.0,1264,4.86,4.85,2.99,7.142036574706803,70.47729000000001
41997,0.43,2,0,4,61.9,55.0,1264,4.87,4.85,3.01,7.142036574706803,71.09469499999999
41998,0.43,2,0,4,62.1,56.0,1264,4.87,4.85,3.02,7.142036574706803,71.33089
41999,0.43,2,0,4,62.1,55.0,1264,4.86,4.83,3.01,7.142036574706803,70.656138
42000,0.59,3,4,2,62.4,58.0,1265,5.42,5.35,3.36,7.142827401161621,97.42991999999998
42001,0.51,4,2,2,62.0,54.0,1265,5.15,5.18,3.2,7.142827401161621,85.3664
42002,0.59,4,2,3,63.7,57.0,1265,5.31,5.36,3.4,7.142827401161621,96.76944
42003,0.58,4,1,3,63.5,60.0,1265,5.24,5.28,3.34,7.142827401161621,92.408448
42004,0.51,4,1,3,58.3,63.0,1265,5.21,5.26,3.05,7.142827401161621,83.58402999999998
42005,0.59,3,4,2,62.9,60.0,1265,5.34,5.24,3.33,7.142827401161621,93.178728
42006,0.59,2,2,3,61.8,55.0,1265,5.41,5.44,3.35,7.142827401161621,98.59184
42007,0.51,2,1,3,62.7,53.0,1265,5.12,5.09,3.2,7.142827401161621,83.39456000000001
42008,0.51,3,1,3,61.7,58.0,1265,5.14,5.07,3.15,7.142827401161621,82.08837
42009,0.59,3,4,2,61.9,59.0,1265,5.43,5.34,3.33,7.142827401161621,96.557346
42010,0.51,3,1,3,61.8,58.0,1265,5.11,5.08,3.15,7.142827401161621,81.77022000000001
42011,0.58,4,6,5,62.9,58.0,1266,5.3,5.32,3.34,7.143617602704121,94.17464
42012,0.51,1,1,2,57.4,62.0,1266,5.24,5.29,3.02,7.143617602704121,83.713192
42013,0.35,2,0,6,62.0,54.0,1266,4.56,4.57,2.83,7.143617602704121,58.974936
42014,0.54,2,5,5,60.1,58.0,1266,5.28,5.34,3.19,7.143617602704121,89.942688
42015,0.5,2,5,4,61.0,57.0,1266,5.11,5.13,3.12,7.143617602704121,81.788616
42016,0.54,2,1,3,60.4,57.0,1266,5.27,5.3,3.19,7.143617602704121,89.09988999999999
42017,0.52,2,3,2,61.7,56.0,1266,5.18,5.22,3.21,7.143617602704121,86.79711599999999
42018,0.53,3,2,2,62.2,58.0,1266,5.19,5.16,3.22,7.143617602704121,86.23288800000002
42019,0.57,4,5,5,62.2,55.0,1267,5.33,5.34,3.32,7.144407180321139,94.494504
42020,0.46,4,1,5,59.8,59.6,1267,5.07,5.14,3.05,7.144407180321139,79.48239
42021,0.52,4,2,2,62.6,58.0,1267,5.11,5.14,3.21,7.144407180321139,84.311934
42022,0.52,4,2,2,63.7,58.0,1267,5.11,5.13,3.26,7.144407180321139,85.458618
42023,0.52,4,3,2,59.4,60.0,1267,5.23,5.28,3.12,7.144407180321139,86.15692800000001
42024,0.52,4,3,2,60.0,57.0,1267,5.25,5.29,3.16,7.144407180321139,87.76110000000001
42025,0.53,4,3,2,62.5,55.0,1267,5.12,5.24,3.24,7.144407180321139,86.925312
42026,0.38,2,1,6,61.9,56.0,1267,4.64,4.67,2.88,7.144407180321139,62.40614399999999
42027,0.38,2,1,6,62.4,56.0,1267,4.64,4.67,2.9,7.144407180321139,62.83951999999999
42028,0.38,2,1,6,62.6,56.0,1267,4.6,4.64,2.89,7.144407180321139,61.68416
42029,0.38,3,1,6,61.9,58.0,1267,4.62,4.66,2.87,7.144407180321139,61.788804
42030,0.46,1,1,5,60.9,62.0,1267,4.93,4.96,3.01,7.144407180321139,73.60292799999999
42031,0.53,1,2,2,63.8,56.0,1268,5.13,5.16,3.28,7.145196134997171,86.824224
42032,0.53,2,2,2,62.4,57.0,1268,5.18,5.21,3.24,7.145196134997171,87.440472
42033,0.53,1,3,2,63.8,56.0,1268,5.14,5.18,3.29,7.145196134997171,87.59690799999998
42034,0.53,1,2,2,63.8,58.0,1268,5.12,5.17,3.28,7.145196134997171,86.822912
42035,0.53,3,3,2,61.3,58.0,1268,5.16,5.21,3.18,7.145196134997171,85.48984800000001
42036,0.53,4,2,2,62.9,57.0,1268,5.15,5.18,3.25,7.145196134997171,86.70025
42037,0.51,2,5,5,60.5,58.0,1268,5.15,5.2,3.13,7.145196134997171,83.8214
42038,0.54,2,4,2,61.1,56.0,1268,5.25,5.27,3.21,7.145196134997171,88.81267499999998
42039,0.53,2,4,2,61.0,56.0,1268,5.23,5.26,3.2,7.145196134997171,88.03136
42040,0.53,2,4,2,60.8,56.0,1268,5.27,5.29,3.21,7.145196134997171,89.48934299999999
42041,0.53,2,4,2,61.3,55.0,1268,5.23,5.27,3.22,7.145196134997171,88.74996200000001
42042,0.48,1,2,4,61.5,60.7,1268,4.99,5.05,3.09,7.145196134997171,77.866455
42043,0.51,1,0,3,63.8,56.0,1268,5.09,5.07,3.24,7.145196134997171,83.612412
42044,0.51,1,0,3,63.9,55.0,1268,5.1,5.04,3.24,7.145196134997171,83.28096
42045,0.51,2,1,3,58.3,62.0,1268,5.2,5.19,3.04,7.145196134997171,82.04352000000002
42046,0.51,4,4,5,63.5,60.0,1268,5.04,5.01,3.19,7.145196134997171,80.54877599999999
42047,0.55,3,1,3,59.7,58.0,1269,5.33,5.35,3.19,7.145984467714388,90.964445
42048,0.41,2,4,4,61.1,56.0,1269,4.83,4.86,2.96,7.145984467714388,69.482448
42049,0.41,2,3,1,61.5,57.0,1269,4.78,4.82,2.95,7.145984467714388,67.96682000000001
42050,0.42,1,1,7,64.1,57.0,1269,4.7,4.73,3.02,7.145984467714388,67.13762
42051,0.55,3,4,5,59.9,61.0,1270,5.31,5.28,3.17,7.146772179452637,88.876656
42052,0.57,4,6,4,62.9,57.0,1270,5.25,5.28,3.31,7.146772179452637,91.7532
42053,0.55,4,4,2,59.4,58.0,1270,5.36,5.38,3.19,7.146772179452637,91.989392
42054,0.38,2,0,6,60.7,57.0,1270,4.69,4.74,2.86,7.146772179452637,63.579516000000005
42055,0.47,2,0,5,60.3,57.0,1270,5.02,5.07,3.04,7.146772179452637,77.372256
42056,0.61,2,2,3,61.0,56.0,1270,5.48,5.53,3.36,7.146772179452637,101.822784
